epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy
66,0.0001,0.03496987255556243,0.039968106767960955,0.03492167466453144,0.03858618976814406,0.8731316001074655,0.9712636484418596,0.0004819789788286601,0.013819182922265359,1.0,0.9971428411347526
67,0.0001,0.03496249603373664,0.040288909801415036,0.03491610420601709,0.03893181843417031,0.8729169862610954,0.9789439412525722,0.00046391951951331326,0.013570918395583118,1.0,0.9971428411347526
68,0.0001,0.03508206478187016,0.03991313657590321,0.03503562116197177,0.038607869978461946,0.8763485029765538,0.9714486197062902,0.0004644363040902785,0.01305265624076128,1.0,0.9971428411347526
69,0.0001,0.035031016554151265,0.04021724628550666,0.03498675514544759,0.0388295036980084,0.8747386264801026,0.974536737033299,0.00044261640702773417,0.013877427700374808,1.0,0.9971428411347526
70,0.0001,0.03505201707993235,0.03980125861508506,0.03500660881400108,0.038559793787343165,0.8751708773204259,0.9711643191746303,0.00045408411267479614,0.012414646076836757,1.0,0.9971428411347526
71,0.0001,0.03499106903161321,0.0403584366611072,0.03494754461305482,0.03898023865052632,0.8740711089542934,0.9779216636930194,0.00043523849087900347,0.013781985100358725,1.0,0.9971428411347526
72,0.0001,0.03502005406788417,0.039812004885503224,0.03497655195849282,0.038435155621596745,0.8745120082582746,0.9671319934300014,0.0004350221507983016,0.013768499371196542,1.0,0.9971428411347526
73,0.0001,0.0350807822389262,0.0399679282946246,0.035038841707365855,0.0386154580116272,0.8759937596321106,0.9695833962304251,0.0004194078569500042,0.013524697731648173,1.0,0.9971428411347526
74,0.0001,0.035046516454645564,0.04017975358026368,0.035005664814795764,0.03885891831346921,0.8753281545639038,0.9770552573885236,0.00040852125018968116,0.013208345848002604,1.0,0.9971428411347526
75,5e-05,0.03500627121755055,0.04022322665367808,0.03496587399925504,0.0388168366253376,0.8742701516832624,0.976308548791068,0.00040397355798631906,0.014063884945852416,1.0,0.9971428411347526
76,5e-05,0.03485751194613321,0.03987499786274774,0.034817626178264616,0.038546227791479655,0.8705090849740165,0.9683182661873954,0.0003988570417277515,0.013287690063672407,1.0,0.9971428411347526
77,5e-05,0.034775205722876956,0.03984499088355473,0.03473575696349144,0.03848256964768682,0.8683314847946167,0.9677286665780204,0.00039449195211221065,0.013624204940029553,1.0,0.9971428411347526
78,5e-05,0.03477849081158638,0.03989061940993582,0.03473963669368199,0.038493723911898474,0.8684958808762686,0.9670599780763899,0.0003885413292196712,0.013968952500394413,1.0,0.9971428411347526
79,5e-05,0.03479779690504074,0.039975949376821515,0.03475919853363718,0.038587112575769425,0.8689800596237183,0.9698299932479858,0.0003859802531743688,0.013888357936271599,1.0,0.9971428411347526
80,2.5e-05,0.03481163936001914,0.039890230766364505,0.034773373050349096,0.03850555236850466,0.8692884540557861,0.9698521021434239,0.0003826604492496699,0.013846787786377327,1.0,0.9971428411347526
