epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy
30,0.0005,0.040860433528820676,0.04316109071175257,0.031100927889347076,0.03227243150273959,1.8642781082789104,1.9542438697814941,0.09759505053361257,0.10888656973838806,0.9616666682561239,0.9600000039736429
31,0.0005,0.03505986593663692,0.03512220020095507,0.026092791135112446,0.026265405714511872,1.5033821185429892,1.5124585231145222,0.08967074230313302,0.08856794486443202,0.9666666682561239,0.9633333333333334
32,0.0005,0.03343453407287598,0.0341816371679306,0.025364357084035873,0.025127625564734142,1.4589044300715128,1.434762716293335,0.0807017715771993,0.09054012238979339,0.9733333349227905,0.9633333333333334
33,0.0005,0.031885915597279865,0.033555233478546144,0.0240407432615757,0.025013566240668295,1.3650995111465454,1.4345554606119792,0.07845171868801117,0.08541667819023133,0.9762500015894572,0.9666666730244955
34,0.0005,0.03188828368981679,0.03392996490001678,0.024016572808225948,0.025231973727544148,1.3678415807088216,1.4457291316986085,0.07871710851788521,0.08697990536689758,0.9725000015894572,0.9766666666666667
35,0.0005,0.03144966622193655,0.03433489625652631,0.024055649638175965,0.026469259858131408,1.3688840182622273,1.5435006872812906,0.07394016573826472,0.07865636080503463,0.9737500007947286,0.976666669845581
36,0.0005,0.029831614643335343,0.032944557468096415,0.023010063245892526,0.024667086179057756,1.2943874422709147,1.4019207827250162,0.06821551263332366,0.08277472287416458,0.9783333333333334,0.9700000031789144
37,0.0005,0.029945040494203566,0.0350144429008166,0.02308700035015742,0.02667904960612456,1.296613523165385,1.5595640802383424,0.0685804017384847,0.08335394193728765,0.9779166682561239,0.9633333396911621
38,0.0005,0.030057234639922777,0.03388486415147782,0.023794907182455062,0.025629831925034523,1.3511431837081909,1.4726905123392742,0.06262327114741008,0.08255033026138942,0.9812500007947286,0.9700000031789144
39,0.0005,0.02934932803114255,0.03216347351670265,0.022867361456155776,0.02507421053946018,1.2839392995834351,1.4407973448435465,0.06481966217358907,0.07089261541763942,0.9791666674613952,0.9833333365122477
40,0.0005,0.028593857189019523,0.031862989862759906,0.022609187712272008,0.02449357939263185,1.2705136521657308,1.3937384335199992,0.05984669496615728,0.07369412114222844,0.9816666682561238,0.9733333365122477
